Nome,Semana,Link,Data,Plataforma,Formato,Engajamento,Taxa de Engajamento,Impressoes,Visualizacoes,Likes,Comentarios,Compartilhamentos,VMG
Eduardo Bolsonaro,12-18 JUN/24,https://twitter.com/user/status/1802385796009189458,16-06-2024,Twitter,Vídeo,4790,0.0165,290033.0,0.0,4425,0.0,365.0,11053.58
Eduardo Bolsonaro,12-18 JUN/24,https://twitter.com/user/status/1803144596266033451,18-06-2024,Twitter,Link,4173,0.0144,290150.0,0.0,3160,0.0,1013.0,12415.35
Eduardo Bolsonaro,12-18 JUN/24,https://twitter.com/user/status/1802383088548270389,16-06-2024,Twitter,Link,3968,0.0137,290033.0,0.0,3158,0.0,810.0,11585.06
Eduardo Bolsonaro,12-18 JUN/24,https://twitter.com/user/status/1800942645071515724,12-06-2024,Twitter,Foto,3927,0.0136,289797.0,0.0,3031,0.0,896.0,11802.66
Eduardo Bolsonaro,12-18 JUN/24,https://twitter.com/user/status/1803146213245775980,18-06-2024,Twitter,Foto,3758,0.013,290150.0,0.0,3009,0.0,749.0,11188.36
Eduardo Bolsonaro,12-18 JUN/24,https://twitter.com/user/status/1801214987777581089,13-06-2024,Twitter,Foto,3709,0.0128,289857.0,0.0,2832,0.0,877.0,11525.4
Eduardo Bolsonaro,12-18 JUN/24,https://twitter.com/user/status/1802027233722134663,15-06-2024,Twitter,Vídeo,3498,0.0121,289975.0,0.0,2737,0.0,761.0,10959.4
Eduardo Bolsonaro,12-18 JUN/24,https://twitter.com/user/status/1800935478188736752,12-06-2024,Twitter,Foto,3410,0.0118,289797.0,0.0,2514,0.0,896.0,11280.49
Eduardo Bolsonaro,12-18 JUN/24,https://twitter.com/user/status/1801419077736378389,13-06-2024,Twitter,Foto,3403,0.0116999999999999,289916.0,0.0,2913,0.0,490.0,10033.15
Eduardo Bolsonaro,12-18 JUN/24,https://www.youtube.com/watch?v=rVM6PgnwvVs,13-06-2024,YouTube,Vídeo,3295,0.2575,0.0,12795.0,3147,148.0,0.0,14024.28
Eduardo Bolsonaro,12-18 JUN/24,https://twitter.com/user/status/1801208294180016348,13-06-2024,Twitter,Foto,2170,0.0075,289857.0,0.0,1652,0.0,518.0,8872.47
Eduardo Bolsonaro,12-18 JUN/24,https://twitter.com/user/status/1800935066677268743,12-06-2024,Twitter,Foto,2146,0.0074,289797.0,0.0,1636,0.0,510.0,8822.69
Eduardo Bolsonaro,12-18 JUN/24,https://twitter.com/user/status/1803121089431691348,18-06-2024,Twitter,Foto,1469,0.0051,290150.0,0.0,1266,0.0,203.0,7205.71
Eduardo Bolsonaro,12-18 JUN/24,https://twitter.com/user/status/1802678240508551400,17-06-2024,Twitter,Link,1442,0.005,290092.0,0.0,1131,0.0,311.0,7507.9
Eduardo Bolsonaro,12-18 JUN/24,https://twitter.com/user/status/1803181444438901105,18-06-2024,Twitter,Vídeo,1274,0.0044,290150.0,0.0,1052,0.0,222.0,7066.9
Eduardo Bolsonaro,12-18 JUN/24,https://twitter.com/user/status/1800940768045007103,12-06-2024,Twitter,Foto,1188,0.0040999999999999,289797.0,0.0,1015,0.0,173.0,6823.89
Gustavo Gayer,12-18 JUN/24,https://www.youtube.com/watch?v=291B3_nusb8,12-06-2024,YouTube,Vídeo,14639,0.254,0.0,57624.0,13710,929.0,0.0,66339.96
Gustavo Gayer,12-18 JUN/24,https://www.youtube.com/watch?v=1jinrJxwf-o,12-06-2024,YouTube,Vídeo,40547,0.1959,0.0,206990.0,38411,2136.0,0.0,193303.91
Gustavo Gayer,12-18 JUN/24,https://www.instagram.com/reel/C8Hq9XKsfMD/,12-06-2024,Instagram,Reels,25889,0.013,337534.0,0.0,25341,548.0,0.0,33644.5
Gustavo Gayer,12-18 JUN/24,https://www.instagram.com/reel/C8IFKVmOAwR/,12-06-2024,Instagram,Reels,15487,0.0078,337534.0,0.0,15274,213.0,0.0,22407.38
Gustavo Gayer,12-18 JUN/24,https://www.youtube.com/watch?v=Dlc7t0cyeNk,12-06-2024,YouTube,Vídeo,14316,0.1691,0.0,84641.0,14012,304.0,0.0,65802.77
Gustavo Gayer,12-18 JUN/24,https://www.youtube.com/watch?v=r_u0bJRrzhM,12-06-2024,YouTube,Vídeo,86019,0.1956,0.0,439777.0,82762,3257.0,0.0,392575.93
Gustavo Gayer,12-18 JUN/24,https://twitter.com/user/status/1801005222698918236,12-06-2024,Twitter,Vídeo,12694,0.1125,112680.0,0.0,10680,0.0,2014.0,20967.65
Gustavo Gayer,12-18 JUN/24,https://twitter.com/user/status/1801010110635913620,12-06-2024,Twitter,Link,1715,0.0152,112848.0,0.0,1444,0.0,271.0,4545.28
Gustavo Gayer,12-18 JUN/24,https://www.instagram.com/reel/C8IbUXmOBY1/,12-06-2024,Instagram,Reels,37788,0.019,337534.0,0.0,36944,844.0,0.0,45902.28
Gustavo Gayer,12-18 JUN/24,https://www.youtube.com/watch?v=oWN19Es6158,12-06-2024,YouTube,Vídeo,46433,0.2453999999999999,0.0,189216.0,44617,1816.0,0.0,196819.39
Gustavo Gayer,12-18 JUN/24,https://www.instagram.com/reel/C8In_oDM3qD/,12-06-2024,Instagram,Reels,31270,0.0157,337534.0,0.0,30277,993.0,0.0,41315.96
Gustavo Gayer,12-18 JUN/24,https://twitter.com/user/status/1801042087443390471,12-06-2024,Twitter,Vídeo,48471,0.1737999999999999,112848.0,0.0,16405,0.0,32066.0,31601.34
Gustavo Gayer,12-18 JUN/24,https://www.instagram.com/reel/C8KODdds79z/,13-06-2024,Instagram,Reels,9186,0.0046,337625.0,0.0,8727,459.0,0.0,18673.22
Gustavo Gayer,12-18 JUN/24,https://www.youtube.com/watch?v=_lb4ihSYuAI,13-06-2024,YouTube,Vídeo,48552,0.2155,0.0,225306.0,46410,2142.0,0.0,218243.4
Gustavo Gayer,12-18 JUN/24,https://www.instagram.com/reel/C8KXePIO-_L/,13-06-2024,Instagram,Reels,36524,0.0184,337625.0,0.0,34990,1534.0,0.0,49536.9
Gustavo Gayer,12-18 JUN/24,https://twitter.com/user/status/1801287841613594887,13-06-2024,Twitter,Vídeo,17065,0.1512,112848.0,0.0,14160,0.0,2905.0,28108.82
Gustavo Gayer,12-18 JUN/24,https://www.youtube.com/watch?v=3b_yBI7JanU,13-06-2024,YouTube,Vídeo,37255,0.1605,0.0,232077.0,35006,2249.0,0.0,195418.25
Gustavo Gayer,12-18 JUN/24,https://twitter.com/user/status/1801308757399384321,13-06-2024,Twitter,Link,23288,0.2064,112848.0,0.0,19045,0.0,4243.0,38488.33
Gustavo Gayer,12-18 JUN/24,https://www.instagram.com/reel/C8Kh3Z8M4Fy/,13-06-2024,Instagram,Reels,39319,0.0197999999999999,337625.0,0.0,38285,1034.0,0.0,48520.6
Gustavo Gayer,12-18 JUN/24,https://twitter.com/user/status/1801338210221776922,13-06-2024,Twitter,Vídeo,25546,0.2264,112848.0,0.0,21312,0.0,4234.0,40741.37
Gustavo Gayer,12-18 JUN/24,https://www.youtube.com/watch?v=s_ZWvSob8lw,13-06-2024,YouTube,Vídeo,67813,0.1809,0.0,374827.0,65138,2675.0,0.0,320262.71
Gustavo Gayer,12-18 JUN/24,https://www.instagram.com/p/C8KxZkjJsUd/,13-06-2024,Instagram,Foto,11010,0.0055,337625.0,0.0,10857,153.0,0.0,18148.82
Gustavo Gayer,12-18 JUN/24,https://www.youtube.com/watch?v=wk0CpKxAR6Q,13-06-2024,YouTube,Vídeo,81725,0.1637,0.0,499324.0,74078,7647.0,0.0,463200.44
Gustavo Gayer,12-18 JUN/24,https://www.instagram.com/reel/C8K92qauk-d/,13-06-2024,Instagram,Reels,55267,0.0278,337625.0,0.0,54104,1163.0,0.0,63118.24
Gustavo Gayer,12-18 JUN/24,https://twitter.com/user/status/1801383497690390867,13-06-2024,Twitter,Link,12944,0.1147,112848.0,0.0,9482,0.0,3462.0,25651.03
Gustavo Gayer,12-18 JUN/24,https://www.instagram.com/reel/C8LGkfOsqjz/,13-06-2024,Instagram,Reels,95471,0.0481,337625.0,0.0,88335,7136.0,0.0,138549.0
Gustavo Gayer,12-18 JUN/24,https://www.youtube.com/watch?v=b27gU21NBvE,13-06-2024,YouTube,Vídeo,39551,0.1767999999999999,0.0,223682.0,37717,1834.0,0.0,192270.85
Gustavo Gayer,12-18 JUN/24,https://www.instagram.com/reel/C8MtbLKMDWt/,14-06-2024,Instagram,Reels,44338,0.0223,337715.0,0.0,43346,992.0,0.0,52551.7
Gustavo Gayer,12-18 JUN/24,https://twitter.com/user/status/1801627452352987346,14-06-2024,Twitter,Vídeo,7324,0.0649,112848.0,0.0,5904,0.0,1420.0,13726.31
Gustavo Gayer,12-18 JUN/24,https://www.instagram.com/reel/C8M3ExoOMI5/,14-06-2024,Instagram,Reels,10493,0.0053,337715.0,0.0,10357,136.0,0.0,17589.96
Gustavo Gayer,12-18 JUN/24,https://twitter.com/user/status/1801648933594185839,14-06-2024,Twitter,Link,4067,0.036,112848.0,0.0,3625,0.0,442.0,7444.06
Gustavo Gayer,12-18 JUN/24,https://www.instagram.com/p/C8NFqr8u8Uc/,14-06-2024,Instagram,Foto,10013,0.005,337715.0,0.0,9829,184.0,0.0,17505.48
Gustavo Gayer,12-18 JUN/24,https://twitter.com/user/status/1801668629315949021,14-06-2024,Twitter,Foto,1695,0.015,112848.0,0.0,1464,0.0,231.0,4402.68
Gustavo Gayer,12-18 JUN/24,https://www.youtube.com/watch?v=I3CbR9pSSTs,14-06-2024,YouTube,Vídeo,49674,0.1893,0.0,262374.0,46939,2735.0,0.0,241361.17
Gustavo Gayer,12-18 JUN/24,https://www.youtube.com/watch?v=FDeXkxevZiM,14-06-2024,YouTube,Vídeo,42147,0.1963,0.0,214664.0,40541,1606.0,0.0,192224.03
Gustavo Gayer,12-18 JUN/24,https://www.instagram.com/reel/C8NerBKuWEw/,14-06-2024,Instagram,Reels,6226,0.0031,337715.0,0.0,6069,157.0,0.0,14063.98
Gustavo Gayer,12-18 JUN/24,https://twitter.com/user/status/1801724208117919827,14-06-2024,Twitter,Vídeo,1384,0.0123,112848.0,0.0,1172,0.0,212.0,4030.43
Gustavo Gayer,12-18 JUN/24,https://twitter.com/user/status/1801736295179554937,14-06-2024,Twitter,Link,28287,0.2507,112848.0,0.0,22143,0.0,6144.0,49354.38
Gustavo Gayer,12-18 JUN/24,https://www.instagram.com/reel/C8NkztAMt6c/,14-06-2024,Instagram,Reels,37817,0.019,337715.0,0.0,37014,803.0,0.0,45650.88
Gustavo Gayer,12-18 JUN/24,https://twitter.com/user/status/1801746168688611655,14-06-2024,Twitter,Foto,16971,0.1503999999999999,112848.0,0.0,14721,0.0,2250.0,26009.58
Gustavo Gayer,12-18 JUN/24,https://www.instagram.com/reel/C8NymkBNJCu/,14-06-2024,Instagram,Reels,37969,0.0191,337806.0,0.0,36807,1162.0,0.0,48239.21
Gustavo Gayer,12-18 JUN/24,https://www.instagram.com/reel/C8OMpjbNrMR/,15-06-2024,Instagram,Reels,65500,0.033,337806.0,0.0,48484,17016.0,0.0,180357.23
Gustavo Gayer,12-18 JUN/24,https://www.instagram.com/p/C8O_xeuOcDa/,15-06-2024,Instagram,Foto,17742,0.0089,337806.0,0.0,17278,464.0,0.0,26069.67
Gustavo Gayer,12-18 JUN/24,https://www.instagram.com/reel/C8PNLsVOonl/,15-06-2024,Instagram,Reels,70388,0.0354,337806.0,0.0,69174,1214.0,0.0,76475.23
Gustavo Gayer,12-18 JUN/24,https://www.instagram.com/reel/C8PtwkDOBfM/,15-06-2024,Instagram,Reels,47988,0.0241,337806.0,0.0,46613,1375.0,0.0,58312.47
Gustavo Gayer,12-18 JUN/24,https://www.instagram.com/p/C8R1Mm3uxQG/,16-06-2024,Instagram,Foto,15340,0.0077,337917.0,0.0,14907,433.0,0.0,23794.42
Gustavo Gayer,12-18 JUN/24,https://twitter.com/user/status/1802336247332872631,16-06-2024,Twitter,Foto,5560,0.0493,112848.0,0.0,4818,0.0,742.0,9869.99
Gustavo Gayer,12-18 JUN/24,https://www.youtube.com/watch?v=hha-CukVuEU,16-06-2024,YouTube,Vídeo,73537,0.2016,0.0,364784.0,70034,3503.0,0.0,341917.4
Gustavo Gayer,12-18 JUN/24,https://www.youtube.com/watch?v=WKSTsx3aZVo,16-06-2024,YouTube,Vídeo,31240,0.2478,0.0,126048.0,30169,1071.0,0.0,129907.45
Gustavo Gayer,12-18 JUN/24,https://www.instagram.com/reel/C8Spn7Isqn-/,16-06-2024,Instagram,Reels,57601,0.0289999999999999,337917.0,0.0,56056,1545.0,0.0,67744.96
Gustavo Gayer,12-18 JUN/24,https://www.youtube.com/watch?v=IHUQY5zOVQA,16-06-2024,YouTube,Vídeo,49983,0.193,0.0,258996.0,47640,2343.0,0.0,235519.86
Gustavo Gayer,12-18 JUN/24,https://www.instagram.com/reel/C8S-gdjt5Ey/,16-06-2024,Instagram,Reels,13382,0.0067,338038.0,0.0,13092,290.0,0.0,21134.93
Gustavo Gayer,12-18 JUN/24,https://www.instagram.com/p/C8UUJ8SOh5t/,17-06-2024,Instagram,Foto,24788,0.0125,338028.0,0.0,23451,1337.0,0.0,38105.57
Gustavo Gayer,12-18 JUN/24,https://twitter.com/user/status/1802695482260557838,17-06-2024,Twitter,Foto,5035,0.0446,112848.0,0.0,4380,0.0,655.0,9073.52
Gustavo Gayer,12-18 JUN/24,https://www.instagram.com/p/C8UjduuO6Iw/,17-06-2024,Instagram,Foto,5223,0.0026,338028.0,0.0,5092,131.0,0.0,13030.63
Gustavo Gayer,12-18 JUN/24,https://www.youtube.com/watch?v=iw6c78OPD6g,17-06-2024,YouTube,Vídeo,25874,0.1928,0.0,134172.0,24826,1048.0,0.0,119658.34
Gustavo Gayer,12-18 JUN/24,https://www.instagram.com/reel/C8UuRkQsqd-/,17-06-2024,Instagram,Reels,68495,0.0344,338028.0,0.0,64032,4463.0,0.0,97075.43
Gustavo Gayer,12-18 JUN/24,https://www.youtube.com/watch?v=TPdiuPxSfz4,17-06-2024,YouTube,Vídeo,44055,0.2282,0.0,193022.0,38498,5557.0,0.0,244524.38
Gustavo Gayer,12-18 JUN/24,https://www.instagram.com/p/C8U5uqvun5i/,17-06-2024,Instagram,Carrossel,21104,0.0106,338028.0,0.0,20005,1099.0,0.0,33309.41
Gustavo Gayer,12-18 JUN/24,https://twitter.com/user/status/1802776468860100692,17-06-2024,Twitter,Vídeo,30912,0.2739,112848.0,0.0,25002,0.0,5910.0,51289.59
Gustavo Gayer,12-18 JUN/24,https://twitter.com/user/status/1802777173868093568,17-06-2024,Twitter,Foto,2498,0.0220999999999999,112848.0,0.0,2236,0.0,262.0,5308.57
Gustavo Gayer,12-18 JUN/24,https://www.instagram.com/reel/C8VCLrbsB1e/,17-06-2024,Instagram,Reels,21377,0.0108,338028.0,0.0,20789,588.0,0.0,30048.95
Gustavo Gayer,12-18 JUN/24,https://www.instagram.com/reel/C8VGOttpbsd/,17-06-2024,Instagram,Reels,56128,0.0282,338028.0,0.0,53860,2268.0,0.0,71426.01
Gustavo Gayer,12-18 JUN/24,https://twitter.com/user/status/1802795601509421472,17-06-2024,Twitter,Foto,13151,0.1165,112848.0,0.0,11236,0.0,1915.0,21126.28
Gustavo Gayer,12-18 JUN/24,https://twitter.com/user/status/1802795606076694533,17-06-2024,Twitter,Foto,334,0.003,112848.0,0.0,299,0.0,35.0,2428.31
Gustavo Gayer,12-18 JUN/24,https://twitter.com/user/status/1802795609772249573,17-06-2024,Twitter,Foto,269,0.0024,112848.0,0.0,244,0.0,25.0,2332.06
Gustavo Gayer,12-18 JUN/24,https://www.youtube.com/watch?v=tEYVR3a52aQ,17-06-2024,YouTube,Vídeo,13323,0.289,0.0,46102.0,12898,425.0,0.0,52434.46
Gustavo Gayer,12-18 JUN/24,https://www.youtube.com/watch?v=jmcoGrKINQc,17-06-2024,YouTube,Vídeo,95976,0.1452999999999999,0.0,660732.0,92472,3504.0,0.0,492325.8
Gustavo Gayer,12-18 JUN/24,https://www.youtube.com/watch?v=PQoX5e9633U,18-06-2024,YouTube,Vídeo,45443,0.2299,0.0,197652.0,41056,4387.0,0.0,233039.38
Gustavo Gayer,12-18 JUN/24,https://twitter.com/user/status/1803064030816326119,18-06-2024,Twitter,Vídeo,19409,0.172,112848.0,0.0,16206,0.0,3203.0,31388.14
Gustavo Gayer,12-18 JUN/24,https://twitter.com/user/status/1803068802399187239,18-06-2024,Twitter,Link,4296,0.0381,112848.0,0.0,3386,0.0,910.0,9107.43
Gustavo Gayer,12-18 JUN/24,https://www.instagram.com/reel/C8XDBowM3SX/,18-06-2024,Instagram,Reels,61811,0.0311,338139.0,0.0,51605,10206.0,0.0,130611.82
Gustavo Gayer,12-18 JUN/24,https://www.instagram.com/reel/C8XKc2NuV4H/,18-06-2024,Instagram,Reels,26066,0.0131,338139.0,0.0,25037,1029.0,0.0,37100.44
Gustavo Gayer,12-18 JUN/24,https://www.youtube.com/watch?v=A7BHhX3kIqM,18-06-2024,YouTube,Vídeo,25345,0.1978,0.0,128139.0,23659,1686.0,0.0,125298.88
Gustavo Gayer,12-18 JUN/24,https://www.youtube.com/watch?v=n8ozVKN_SPk,18-06-2024,YouTube,Vídeo,119390,0.1476,0.0,808602.0,111271,8119.0,0.0,660340.45
Gustavo Gayer,12-18 JUN/24,https://twitter.com/user/status/1803119557676019819,18-06-2024,Twitter,Vídeo,6533,0.0579,112848.0,0.0,5770,0.0,763.0,10916.98
Gustavo Gayer,12-18 JUN/24,https://www.instagram.com/p/C8XcfEPuMsh/,18-06-2024,Instagram,Foto,13346,0.0067,338139.0,0.0,12960,386.0,0.0,21763.12
Gustavo Gayer,12-18 JUN/24,https://www.instagram.com/p/C8XiZPhuBOP/,18-06-2024,Instagram,Foto,14489,0.0073,338139.0,0.0,14193,296.0,0.0,22130.5
Gustavo Gayer,12-18 JUN/24,https://www.instagram.com/reel/C8XqwFRpOXc/,18-06-2024,Instagram,Reels,60975,0.0306999999999999,338139.0,0.0,58492,2483.0,0.0,77067.54
Gustavo Gayer,12-18 JUN/24,https://twitter.com/user/status/1803158670596841505,18-06-2024,Twitter,Vídeo,6711,0.0595,112848.0,0.0,5446,0.0,1265.0,12632.88
Gustavo Gayer,12-18 JUN/24,https://www.youtube.com/watch?v=xK948cMdL9w,18-06-2024,YouTube,Vídeo,27397,0.2273,0.0,120513.0,26034,1363.0,0.0,123111.57
Gustavo Gayer,12-18 JUN/24,https://www.instagram.com/p/C8XvhkUO2Ic/,18-06-2024,Instagram,Foto,17797,0.0089,338139.0,0.0,17346,451.0,0.0,26035.58
Josimar de Maranhãozinho,12-18 JUN/24,https://www.instagram.com/reel/C8UKq8Xur0W/,17-06-2024,Instagram,Reels,699,0.006,29148.0,0.0,628,71.0,0.0,1745.82
Josimar de Maranhãozinho,12-18 JUN/24,https://www.instagram.com/reel/C8MjDw2uCQO/,14-06-2024,Instagram,Reels,184,0.0016,29137.0,0.0,157,27.0,0.0,1001.71
Nikolas Ferreira,12-18 JUN/24,https://www.instagram.com/reel/C8NfhOUJCIn/,14-06-2024,Instagram,Reels,635256,0.0567999999999999,1900820.0,0.0,604438,30818.0,0.0,800092.82
Nikolas Ferreira,12-18 JUN/24,https://www.instagram.com/reel/C8KM44up80p/,13-06-2024,Instagram,Reels,272973,0.0243999999999999,1899805.0,0.0,265750,7223.0,0.0,327116.69
Nikolas Ferreira,12-18 JUN/24,https://www.instagram.com/p/C8YQ8e4Iuqp/,18-06-2024,Instagram,Foto,243989,0.0218,1904853.0,0.0,240452,3537.0,0.0,277092.35
Nikolas Ferreira,12-18 JUN/24,https://www.tiktok.com/@nikolasferreiradm/video/7380474528578768133,14-06-2024,TikTok,Vídeo,185600,0.1236999999999999,0.0,1500000.0,156200,14600.0,14800.0,443572.0
Nikolas Ferreira,12-18 JUN/24,https://www.instagram.com/reel/C8S1DuBJd5W/,16-06-2024,Instagram,Reels,105821,0.0095,1902849.0,0.0,103976,1845.0,0.0,146649.28
Nikolas Ferreira,12-18 JUN/24,https://twitter.com/user/status/1803120587423813854,18-06-2024,Twitter,Texto,42071,0.1108,379573.0,0.0,37401,0.0,4670.0,63454.8
Nikolas Ferreira,12-18 JUN/24,https://twitter.com/user/status/1800986479226994987,12-06-2024,Twitter,Vídeo,41887,0.1108,378048.0,0.0,36084,0.0,5803.0,66709.13
Nikolas Ferreira,12-18 JUN/24,https://twitter.com/user/status/1800966873862799610,12-06-2024,Twitter,Foto,41872,0.1108,378048.0,0.0,36191,0.0,5681.0,66320.66
Nikolas Ferreira,12-18 JUN/24,https://twitter.com/user/status/1801256407066435894,13-06-2024,Twitter,Vídeo,41124,0.1086999999999999,378368.0,0.0,36756,0.0,4368.0,61553.03
Nikolas Ferreira,12-18 JUN/24,https://twitter.com/user/status/1801614778827255942,14-06-2024,Twitter,Link,38047,0.1005,378609.0,0.0,32093,0.0,5954.0,63302.66
Nikolas Ferreira,12-18 JUN/24,https://twitter.com/user/status/1801728215112945911,14-06-2024,Twitter,Vídeo,36389,0.0960999999999999,378609.0,0.0,28949,0.0,7440.0,66175.24
Nikolas Ferreira,12-18 JUN/24,https://twitter.com/user/status/1803126270315597950,18-06-2024,Twitter,Foto,35590,0.0938,379573.0,0.0,29236,0.0,6354.0,62062.03
Nikolas Ferreira,12-18 JUN/24,https://twitter.com/user/status/1801258140886761954,13-06-2024,Twitter,Link,35164,0.0929,378368.0,0.0,29245,0.0,5919.0,60279.49
Nikolas Ferreira,12-18 JUN/24,https://twitter.com/user/status/1803155515221938340,18-06-2024,Twitter,Link,29482,0.0776999999999999,379573.0,0.0,24955,0.0,4527.0,50302.33
Nikolas Ferreira,12-18 JUN/24,https://twitter.com/user/status/1800901018894664010,12-06-2024,Twitter,Foto,27179,0.0719,378048.0,0.0,24465,0.0,2714.0,42401.71
Nikolas Ferreira,12-18 JUN/24,https://www.youtube.com/watch?v=a5Fr81yul8I,14-06-2024,YouTube,Vídeo,27056,0.2359,0.0,114681.0,25083,1973.0,0.0,128870.76
Nikolas Ferreira,12-18 JUN/24,https://twitter.com/user/status/1801263925779947713,13-06-2024,Twitter,Vídeo,25236,0.0667,378368.0,0.0,20118,0.0,5118.0,47801.15
Nikolas Ferreira,12-18 JUN/24,https://twitter.com/user/status/1801250866323755019,13-06-2024,Twitter,Vídeo,24642,0.0650999999999999,378368.0,0.0,20862,0.0,3780.0,43106.93
Nikolas Ferreira,12-18 JUN/24,https://twitter.com/user/status/1801625444036354406,14-06-2024,Twitter,Vídeo,24536,0.0648,378609.0,0.0,21314,0.0,3222.0,41296.63
Nikolas Ferreira,12-18 JUN/24,https://twitter.com/user/status/1803124658213986490,18-06-2024,Twitter,Foto,24490,0.0645,379573.0,0.0,22102,0.0,2388.0,38715.07
Nikolas Ferreira,12-18 JUN/24,https://twitter.com/user/status/1803156193688363351,18-06-2024,Twitter,Link,20205,0.0532,379573.0,0.0,16611,0.0,3594.0,38077.58
Nikolas Ferreira,12-18 JUN/24,https://twitter.com/user/status/1800972223412687001,12-06-2024,Twitter,Link,20035,0.053,378048.0,0.0,16598,0.0,3437.0,37398.65
Nikolas Ferreira,12-18 JUN/24,https://twitter.com/user/status/1801764497683533984,14-06-2024,Twitter,Link,19278,0.0509,378609.0,0.0,15952,0.0,3326.0,36304.29
Nikolas Ferreira,12-18 JUN/24,https://twitter.com/user/status/1800940729763541222,12-06-2024,Twitter,Foto,18559,0.0491,378048.0,0.0,15221,0.0,3338.0,35604.95
Nikolas Ferreira,12-18 JUN/24,https://twitter.com/user/status/1801759192346153288,14-06-2024,Twitter,Foto,18211,0.0481,378609.0,0.0,15113,0.0,3098.0,34528.94
Nikolas Ferreira,12-18 JUN/24,https://twitter.com/user/status/1803241207780221339,18-06-2024,Twitter,Foto,18154,0.0478,379814.0,0.0,17113,0.0,1041.0,28198.13
Nikolas Ferreira,12-18 JUN/24,https://twitter.com/user/status/1801261434573103123,13-06-2024,Twitter,Link,15852,0.0419,378368.0,0.0,13002,0.0,2850.0,31383.23
Nikolas Ferreira,12-18 JUN/24,https://twitter.com/user/status/1801025416691405301,12-06-2024,Twitter,Link,14660,0.0388,378048.0,0.0,12899,0.0,1761.0,26841.34
Nikolas Ferreira,12-18 JUN/24,https://twitter.com/user/status/1801654571233636799,14-06-2024,Twitter,Link,12343,0.0431,378609.0,0.0,10004,0.0,2339.0,30279.02
Nikolas Ferreira,12-18 JUN/24,https://twitter.com/user/status/1800946147495715007,12-06-2024,Twitter,Vídeo,10929,0.0289,378048.0,0.0,9441,0.0,1488.0,22237.65
Nikolas Ferreira,12-18 JUN/24,https://twitter.com/user/status/1801712261255364625,14-06-2024,Twitter,Link,8500,0.0225,378609.0,0.0,7219,0.0,1281.0,19160.81
Nikolas Ferreira,12-18 JUN/24,https://www.youtube.com/watch?v=aL9xoRrgRkI,12-06-2024,YouTube,Vídeo,7752,0.1023,0.0,75797.0,7563,189.0,0.0,45859.2
Nikolas Ferreira,12-18 JUN/24,https://twitter.com/user/status/1801255926785081708,13-06-2024,Twitter,Foto,6038,0.009,378368.0,0.0,3019,0.0,3019.0,11202.73
Nikolas Ferreira,12-18 JUN/24,https://www.youtube.com/watch?v=RXaZaFxxgiE,12-06-2024,YouTube,Vídeo,5779,0.1048,0.0,55151.0,5553,226.0,0.0,34924.14
Nikolas Ferreira,12-18 JUN/24,https://twitter.com/user/status/1801756871121932695,14-06-2024,Twitter,Link,2439,0.0064,378609.0,0.0,2154,0.0,285.0,9991.44
Nikolas Ferreira,12-18 JUN/24,https://twitter.com/user/status/1801787398965067998,14-06-2024,Twitter,Texto,1605,0.0042,378850.0,0.0,1529,0.0,76.0,8513.79
Nikolas Ferreira,12-18 JUN/24,https://twitter.com/user/status/1801048915149463660,12-06-2024,Twitter,Texto,1038,0.0027,378368.0,0.0,991,0.0,47.0,7843.91
Nikolas Ferreira,12-18 JUN/24,https://twitter.com/user/status/1801255997853319481,13-06-2024,Twitter,Vídeo,789,0.0021,378368.0,0.0,708,0.0,81.0,7696.46
Abilio Brunini,4-10 SET/24,https://www.instagram.com/reel/C_g02E5PSlv/,4-09-2024,Instagram,Reels,11975,0.0412999999999999,72517.0,0.0,11703,272.0,0.0,13798.59
Abilio Brunini,4-10 SET/24,https://www.instagram.com/reel/C_jks8KPZAm/,5-09-2024,Instagram,Reels,7526,0.0259,72573.0,0.0,7197,329.0,0.0,10363.6
Abilio Brunini,4-10 SET/24,https://www.instagram.com/reel/C_ktF-uOjqc/,6-09-2024,Instagram,Reels,3674,0.0127,72573.0,0.0,3409,265.0,0.0,6613.12
Abilio Brunini,4-10 SET/24,https://www.youtube.com/watch?v=JLjPDRFIykY,6-09-2024,YouTube,Vídeo,67,0.1402,0.0,478.0,62,5.0,0.0,408.74
Abilio Brunini,4-10 SET/24,https://www.instagram.com/reel/C_lPo8ru35t/,6-09-2024,Instagram,Reels,8501,0.0293,72573.0,0.0,7980,521.0,0.0,12515.38
Abilio Brunini,4-10 SET/24,https://www.instagram.com/reel/C_mVf7VMnBY/,6-09-2024,Instagram,Reels,1005,0.0034999999999999,72600.0,0.0,955,50.0,0.0,2847.79
Abilio Brunini,4-10 SET/24,https://www.instagram.com/reel/C_mX1s3MOYC/,6-09-2024,Instagram,Reels,2128,0.0073,72600.0,0.0,2032,96.0,0.0,4128.21
Abilio Brunini,4-10 SET/24,https://www.instagram.com/reel/C_oEppiv5Di/,7-09-2024,Instagram,Reels,4332,0.0149,72600.0,0.0,4159,173.0,0.0,6550.33
Abilio Brunini,4-10 SET/24,https://www.instagram.com/reel/C_ogh5kv0Lt/,7-09-2024,Instagram,Reels,5012,0.0173,72600.0,0.0,4928,84.0,0.0,6526.37
